pais_hecho|departamento_hecho|anio_fin|hechos_continuan|victimas_identificadas|victimas_total|responsables_identificados|cluster
Colombia|Vichada|2004|0|3|1|0|0
Colombia|Vichada|2011|0|3|1|1|0
Colombia|Vichada|1989|0|1|1|0|0
Colombia|Vichada|2007|0|1|1|0|0
Colombia|Vichada|2017|0|1|1|0|0
Colombia|Amazonas|2005|0|1|5|0|0
Colombia|Amazonas|1997|0|1|1|0|0
Colombia|Amazonas|1984|1|1|1|1|0
Colombia|Amazonas|2010|0|1|1|1|0
Colombia|Amazonas|1971|0|1|1|0|0
Colombia|Amazonas|1994|0|1|7|0|0
Colombia|Amazonas|2018|0|1|1|0|0
Colombia|Amazonas|1985|1|1|1|0|0
Colombia|Amazonas|2016|0|1|1|0|0
Colombia|Amazonas|2012|0|1|4|0|0
Colombia|Antioquia|2018|0|1|1|0|1
Colombia|Antioquia|2019|0|2|2|0|1
Colombia|Antioquia|1992|0|2|5|0|1
Colombia|Antioquia|2014|0|1|1|1|1
Colombia|Antioquia|1999|0|2|7|0|1
Colombia|Antioquia|2019|0|2|2|0|1
Colombia|Antioquia|2020|0|6|30|0|1
Colombia|Antioquia|1970|0|2|1|0|1
Colombia|Antioquia|2016|0|1|2|0|1
Colombia|Antioquia|1958|0|1|2|0|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|1993|0|1|9|1|1
Colombia|Antioquia|2017|1|1|1|0|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|2006|0|1|1|1|1
Colombia|Antioquia|2012|0|1|1|0|1
Colombia|Antioquia|1966|0|4|4|0|1
Colombia|Antioquia|1995|0|4|4|0|1
Colombia|Antioquia|2013|0|1|1|0|1
Colombia|Antioquia|1982|0|1|1|0|1
Colombia|Antioquia|2004|0|1|1|0|1
Colombia|Antioquia|1992|0|1|1|1|1
Colombia|Antioquia|2001|0|1|4|0|1
Colombia|Antioquia|1993|1|1|1|0|1
Colombia|Antioquia|2019|0|1|1|0|1
Colombia|Antioquia|1989|0|1|1|0|1
Colombia|Antioquia|2015|0|1|1|1|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|2013|0|2|3|0|1
Colombia|Antioquia|2001|0|1|1|0|1
Colombia|Antioquia|2018|0|1|1|0|1
Colombia|Antioquia|1993|0|3|1|0|1
Colombia|Antioquia|1988|0|1|15|1|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|2019|0|3|4|0|1
Colombia|Antioquia|1983|0|5|5|0|1
Colombia|Antioquia|2020|0|1|1|2|1
Colombia|Antioquia|2008|0|1|1|1|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|2006|1|1|1|0|1
Colombia|Antioquia|2018|0|1|1|0|1
Colombia|Antioquia|2011|0|2|2|1|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|1995|0|1|1|0|1
Colombia|Antioquia|2008|0|1|1|0|1
Colombia|Antioquia|2013|0|2|1|2|1
Colombia|Antioquia|1997|0|1|1|1|1
Colombia|Antioquia|2018|1|1|1|0|1
Colombia|Antioquia|2019|0|4|4|0|1
Colombia|Antioquia|2008|0|4|4|0|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|2011|0|1|1|0|1
Colombia|Antioquia|1973|0|1|1|0|1
Colombia|Antioquia|2020|0|1|200|0|1
Colombia|Antioquia|2018|0|2|9|0|1
Colombia|Antioquia|2005|0|1|1|3|1
Colombia|Antioquia|2014|0|1|20|0|1
Colombia|Antioquia|2010|1|1|1|0|1
Colombia|Antioquia|2011|0|2|2|1|1
Colombia|Antioquia|1987|0|1|1|1|1
Colombia|Antioquia|2020|0|1|1|0|1
Colombia|Antioquia|1972|0|1|1|0|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|2007|0|1|3|0|1
Colombia|Antioquia|1995|0|4|4|0|1
Colombia|Antioquia|2006|0|1|1|0|1
Colombia|Antioquia|1977|0|1|1|0|1
Colombia|Antioquia|2008|0|2|2|0|1
Colombia|Antioquia|1985|0|1|1|0|1
Colombia|Antioquia|2014|0|1|1|0|1
Colombia|Antioquia|2018|0|0|1|0|1
Colombia|Antioquia|2011|0|1|1|0|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|1999|0|1|1|0|1
Colombia|Antioquia|2008|0|2|2|0|1
Colombia|Antioquia|1975|0|1|1|0|1
Colombia|Antioquia|2003|0|1|1|0|1
Colombia|Antioquia|2012|0|1|1|0|1
Colombia|Antioquia|1995|0|1|1|0|1
Colombia|Antioquia|2010|0|2|2|0|1
Colombia|Antioquia|2019|0|4|1|0|1
Colombia|Antioquia|1999|0|1|2|0|1
Colombia|Antioquia|1960|0|1|1|1|1
Colombia|Antioquia|2004|0|1|1|0|1
Colombia|Antioquia|2005|0|1|1|0|1
Colombia|Antioquia|2019|0|3|1|0|1
Colombia|Antioquia|2016|0|3|1|1|1
Colombia|Antioquia|1999|0|1|1|0|1
Colombia|Antioquia|2016|0|1|1|0|1
Colombia|Antioquia|1988|0|1|1|0|1
Colombia|Antioquia|1948|0|1|2|0|1
Colombia|Antioquia|2007|0|1|1|1|1
Colombia|Antioquia|2013|0|1|1|0|1
Colombia|Antioquia|2018|0|1|1|0|1
Colombia|Antioquia|1987|0|3|1|0|1
Colombia|Antioquia|1971|0|3|1|1|1
Colombia|Antioquia|2015|0|1|1|0|1
Colombia|Antioquia|2014|0|1|1|0|1
Colombia|Antioquia|1986|0|1|1|0|1
Colombia|Antioquia|1994|0|1|2|0|1
Colombia|Antioquia|2013|0|1|1|1|1
Colombia|Antioquia|2014|0|1|1|0|1
Colombia|Antioquia|1973|0|1|1|0|1
Colombia|Antioquia|2018|0|3|1|0|1
Colombia|Antioquia|2004|0|3|1|1|1
Colombia|Antioquia|2019|0|1|1|0|1
Colombia|Antioquia|2010|0|1|1|0|1
Colombia|Antioquia|2019|0|1|1|0|1
Colombia|Antioquia|2018|0|1|2|0|1
Colombia|Antioquia|1981|0|1|1|1|1
Colombia|Arauca|2015|0|1|1|0|0
Colombia|Arauca|1969|0|1|1|0|0
Colombia|Arauca|2015|0|3|1|0|0
Colombia|Arauca|1959|0|3|1|1|0
Colombia|Arauca|2002|0|1|1|0|0
Colombia|Arauca|2006|0|1|1|0|0
Colombia|Arauca|2019|0|1|1|0|0
Colombia|ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|2005|0|1|2|0|0
Colombia|ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|2015|0|1|1|1|0
Colombia|AtlÃ¡ntico|1948|0|1|1|0|0
Colombia|AtlÃ¡ntico|2001|0|1|1|0|0
Colombia|AtlÃ¡ntico|1988|0|3|1|0|0
Colombia|AtlÃ¡ntico|2009|0|3|1|1|0
Colombia|AtlÃ¡ntico|1971|0|1|1|0|0
Colombia|AtlÃ¡ntico|2019|0|1|1|0|0
Colombia|BogotÃ¡|2013|0|1|1|0|0
Colombia|BogotÃ¡|2015|0|1|2|0|0
Colombia|BolÃ­var|2011|0|1|1|1|0
Colombia|BolÃ­var|1976|0|1|1|0|0
Colombia|BolÃ­var|2001|0|1|1|0|0
Colombia|BolÃ­var|2015|0|3|1|0|0
Colombia|BolÃ­var|2008|0|3|1|1|0
Colombia|BolÃ­var|2016|0|1|1|0|0
Colombia|BolÃ­var|2019|0|1|1|0|0
Colombia|BolÃ­var|2010|0|1|1|0|0
Colombia|BolÃ­var|2002|0|1|2|0|0
Colombia|BolÃ­var|1966|0|1|1|1|0
Colombia|BolÃ­var|2009|0|1|1|0|0
Colombia|BolÃ­var|1999|0|1|1|0|0
Colombia|BolÃ­var|2020|0|3|1|0|0
Colombia|BolÃ­var|1971|0|3|1|1|0
Colombia|BolÃ­var|2009|0|1|1|0|0
Colombia|BolÃ­var|2019|0|1|1|0|0
Colombia|BolÃ­var|2004|0|1|1|0|0
Colombia|BolÃ­var|2001|0|1|2|0|0
Colombia|BolÃ­var|2016|0|1|1|1|0
Colombia|BolÃ­var|1986|0|1|1|0|0
Colombia|BolÃ­var|1993|0|1|1|0|0
Colombia|BolÃ­var|1979|0|3|1|0|0
Colombia|BolÃ­var|1984|0|3|1|1|0
Colombia|BolÃ­var|1971|0|1|1|0|0
Colombia|BolÃ­var|1974|0|1|1|0|0
Colombia|BolÃ­var|1985|0|1|1|0|0
Colombia|BolÃ­var|2009|0|1|2|0|0
Colombia|BolÃ­var|2008|0|1|1|1|0
Colombia|BolÃ­var|2014|0|1|1|0|0
Colombia|BolÃ­var|2020|0|1|1|0|0
Colombia|BoyacÃ¡|2004|0|3|1|0|0
Colombia|BoyacÃ¡|2009|0|3|1|1|0
Colombia|BoyacÃ¡|1976|0|1|1|0|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|2020|0|1|1|0|0
Colombia|BoyacÃ¡|2020|0|1|2|0|0
Colombia|BoyacÃ¡|1986|0|1|1|1|0
Colombia|BoyacÃ¡|2018|0|1|1|0|0
Colombia|BoyacÃ¡|1999|0|1|1|0|0
Colombia|BoyacÃ¡|2009|0|3|1|0|0
Colombia|BoyacÃ¡|2018|0|3|1|1|0
Colombia|BoyacÃ¡|2017|0|1|1|0|0
Colombia|BoyacÃ¡|2017|0|1|1|0|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|2016|0|1|2|0|0
Colombia|BoyacÃ¡|2009|0|1|1|1|0
Colombia|BoyacÃ¡|2016|0|1|1|0|0
Colombia|BoyacÃ¡|2004|0|1|1|0|0
Colombia|BoyacÃ¡|1973|0|3|1|0|0
Colombia|BoyacÃ¡|1998|0|3|1|1|0
Colombia|BoyacÃ¡|2019|0|1|1|0|0
Colombia|BoyacÃ¡|1995|0|1|1|0|0
Colombia|BoyacÃ¡|2020|0|1|1|0|0
Colombia|BoyacÃ¡|1987|0|1|2|0|0
Colombia|BoyacÃ¡|2005|0|1|1|1|0
Colombia|BoyacÃ¡|1990|0|1|1|0|0
Colombia|BoyacÃ¡|2014|0|1|1|0|0
Colombia|BoyacÃ¡|1966|0|3|1|0|0
Colombia|BoyacÃ¡|2008|0|3|1|1|0
Colombia|BoyacÃ¡|1982|0|1|1|0|0
Colombia|BoyacÃ¡|1978|0|1|1|0|0
Colombia|BoyacÃ¡|2011|0|1|1|0|0
Colombia|BoyacÃ¡|2020|0|1|2|0|0
Colombia|BoyacÃ¡|1973|0|1|1|1|0
Colombia|BoyacÃ¡|2020|0|1|1|0|0
Colombia|BoyacÃ¡|2010|0|1|1|0|0
Colombia|Caldas|2005|0|3|1|0|0
Colombia|Caldas|2009|0|3|1|1|0
Colombia|Caldas|1965|0|1|1|0|0
Colombia|Caldas|1954|0|1|1|0|0
Colombia|Caldas|2012|0|1|1|0|0
Colombia|Caldas|2000|0|1|2|0|0
Colombia|Caldas|2016|0|1|1|1|0
Colombia|Caldas|2004|0|1|1|0|0
Colombia|Caldas|1963|0|1|1|0|0
Colombia|Caldas|2019|0|3|1|0|0
Colombia|Caldas|1953|0|3|1|1|0
Colombia|Caldas|1997|0|1|1|0|0
Colombia|Caldas|1960|0|1|1|0|0
Colombia|Caldas|2010|0|1|1|0|0
Colombia|Caldas|1984|0|1|2|0|0
Colombia|Caldas|2019|0|1|1|1|0
Colombia|Caldas|1993|0|1|1|0|0
Colombia|Caldas|1961|0|1|1|0|0
Colombia|Caldas|2005|0|3|1|0|0
Colombia|Caldas|2020|0|3|1|1|0
Colombia|Caldas|1999|0|1|1|0|0
Colombia|Caldas|2012|0|1|1|0|0
Colombia|Caldas|2012|0|1|1|0|0
Colombia|CaquetÃ¡|2013|0|1|2|0|0
Colombia|CaquetÃ¡|2020|0|1|1|1|0
Colombia|CaquetÃ¡|2015|0|1|1|0|0
Colombia|CaquetÃ¡|1999|0|1|1|0|0
Colombia|CaquetÃ¡|1967|0|3|1|0|0
Colombia|CaquetÃ¡|2010|0|3|1|1|0
Colombia|CaquetÃ¡|2013|0|1|1|0|0
Colombia|CaquetÃ¡|2005|0|1|1|0|0
Colombia|CaquetÃ¡|1979|0|1|1|0|0
Colombia|CaquetÃ¡|1991|0|1|2|0|0
Colombia|CaquetÃ¡|1989|0|1|1|1|0
Colombia|CaquetÃ¡|1986|0|1|1|0|0
Colombia|CaquetÃ¡|2002|0|1|1|0|0
Colombia|CaquetÃ¡|1991|0|3|1|0|0
Colombia|CaquetÃ¡|2004|0|3|1|1|0
Colombia|CaquetÃ¡|1988|0|1|1|0|0
Colombia|CaquetÃ¡|2011|0|1|1|0|0
Colombia|Casanare|1974|0|1|1|0|0
Colombia|Casanare|2015|0|1|2|0|0
Colombia|Casanare|2006|0|1|1|1|0
Colombia|Casanare|2009|0|1|1|0|0
Colombia|Casanare|2020|0|1|1|0|0
Colombia|Casanare|2011|0|3|1|0|0
Colombia|Casanare|2014|0|3|1|1|0
Colombia|Casanare|2017|0|1|1|0|0
Colombia|Casanare|1985|0|1|1|0|0
Colombia|Casanare|1997|0|1|1|0|0
Colombia|Casanare|1997|0|1|2|0|0
Colombia|Casanare|1969|0|1|1|1|0
Colombia|Casanare|2015|0|1|1|0|0
Colombia|Casanare|2019|0|1|1|0|0
Colombia|Casanare|2018|0|3|1|0|0
Colombia|Casanare|1986|0|3|1|1|0
Colombia|Casanare|2017|0|1|1|0|0
Colombia|Casanare|2007|0|1|1|0|0
Colombia|Casanare|1998|0|1|1|0|0
Colombia|Casanare|1989|0|1|2|0|0
Colombia|Cauca|1989|0|1|1|1|0
Colombia|Cauca|2001|0|1|1|0|0
Colombia|Cauca|1983|0|1|1|0|0
Colombia|Cauca|2003|0|3|1|0|0
Colombia|Cauca|2010|0|3|1|1|0
Colombia|Cauca|2000|0|1|1|0|0
Colombia|Cauca|2020|0|1|1|0|0
Colombia|Cauca|2009|0|1|1|0|0
Colombia|Cauca|2007|0|1|2|0|0
Colombia|Cauca|1986|0|1|1|1|0
Colombia|Cauca|2017|0|1|1|0|0
Colombia|Cauca|2000|0|1|1|0|0
Colombia|Cauca|2020|0|3|1|0|0
Colombia|Cauca|2013|0|3|1|1|0
Colombia|Cauca|2019|0|1|1|0|0
Colombia|Cauca|1971|0|1|1|0|0
Colombia|Cauca|2001|0|1|1|0|0
Colombia|Cauca|2017|0|1|2|0|0
Colombia|Cauca|2010|0|1|1|1|0
Colombia|Cauca|2017|0|1|1|0|0
Colombia|Cauca|2018|0|1|1|0|0
Colombia|Cauca|1973|0|3|1|0|0
Colombia|Cauca|2017|0|3|1|1|0
Colombia|Cauca|1999|0|1|1|0|0
Colombia|Cauca|1964|0|1|1|0|0
Colombia|Cauca|2017|0|1|1|0|0
Colombia|Cauca|2011|0|1|2|0|0
Colombia|Cauca|2010|0|1|1|1|0
Colombia|Cauca|1946|0|1|1|0|0
Colombia|Cauca|2018|0|1|1|0|0
Colombia|Cauca|1965|0|3|1|0|0
Colombia|Cauca|2002|0|3|1|1|0
Colombia|Cauca|1993|0|1|1|0|0
Colombia|Cauca|2019|0|1|1|0|0
Colombia|Cauca|1978|0|1|1|0|0
Colombia|Cauca|2001|0|1|2|0|0
Colombia|Cauca|1986|0|1|1|1|0
Colombia|Cauca|2006|0|1|1|0|0
Colombia|Cauca|2014|0|1|1|0|0
Colombia|Cauca|2011|0|3|1|0|0
Colombia|Cauca|2015|0|3|1|1|0
Colombia|Cauca|2008|0|1|1|0|0
Colombia|Cauca|2012|0|1|1|0|0
Colombia|Cesar|2004|0|1|1|0|0
Colombia|Cesar|2008|0|1|2|0|0
Colombia|Cesar|2013|0|1|1|1|0
Colombia|Cesar|2010|0|1|1|0|0
Colombia|Cesar|1994|0|1|1|0|0
Colombia|Cesar|2009|0|3|1|0|0
Colombia|Cesar|2019|0|3|1|1|0
Colombia|Cesar|1988|0|1|1|0|0
Colombia|Cesar|1997|0|1|1|0|0
Colombia|Cesar|1978|0|1|1|0|0
Colombia|Cesar|1995|0|1|2|0|0
Colombia|Cesar|2001|0|1|1|1|0
Colombia|Cesar|2016|0|1|1|0|0
Colombia|Cesar|2006|0|1|1|0|0
Colombia|Cesar|2018|0|3|1|0|0
Colombia|Cesar|1983|0|3|1|1|0
Colombia|Cesar|2004|0|1|1|0|0
Colombia|Cesar|1995|0|1|1|0|0
Colombia|Cesar|1988|0|1|1|0|0
Colombia|Cesar|2009|0|1|2|0|0
Colombia|Cesar|2020|0|1|1|1|0
Colombia|Cesar|2007|0|1|1|0|0
Colombia|Cesar|2001|0|1|1|0|0
Colombia|Cesar|2008|0|3|1|0|0
Colombia|Cesar|1995|0|3|1|1|0
Colombia|Cesar|2019|0|1|1|0|0
Colombia|ChocÃ³|1971|0|1|1|0|0
Colombia|ChocÃ³|2005|0|1|1|0|0
Colombia|ChocÃ³|1985|0|1|2|0|0
Colombia|ChocÃ³|1974|0|1|1|1|0
Colombia|ChocÃ³|2015|0|1|1|0|0
Colombia|ChocÃ³|2002|0|1|1|0|0
Colombia|ChocÃ³|2005|0|3|1|0|0
Colombia|ChocÃ³|2019|0|3|1|1|0
Colombia|ChocÃ³|1978|0|1|1|0|0
Colombia|ChocÃ³|2017|0|1|1|0|0
Colombia|ChocÃ³|2018|0|1|1|0|0
Colombia|ChocÃ³|2019|0|1|2|0|0
Colombia|ChocÃ³|2019|0|1|1|1|0
Colombia|ChocÃ³|1991|0|1|1|0|0
Colombia|ChocÃ³|1998|0|1|1|0|0
Colombia|ChocÃ³|2011|0|3|1|0|0
Colombia|ChocÃ³|1996|0|3|1|1|0
Colombia|ChocÃ³|2010|0|1|1|0|0
Colombia|ChocÃ³|2017|0|1|1|0|0
Colombia|ChocÃ³|1975|0|1|1|0|0
Colombia|ChocÃ³|2014|0|1|2|0|0
Colombia|ChocÃ³|1996|0|1|1|1|0
Colombia|ChocÃ³|2019|0|1|1|0|0
Colombia|ChocÃ³|2000|0|1|1|0|0
Colombia|ChocÃ³|1995|0|3|1|0|0
Colombia|ChocÃ³|2006|0|3|1|1|0
Colombia|ChocÃ³|1985|0|1|1|0|0
Colombia|Cundinamarca|2011|0|1|1|0|0
Colombia|Cundinamarca|2006|0|1|1|0|0
Colombia|Cundinamarca|2013|0|1|2|0|0
Colombia|Cundinamarca|2000|0|1|1|1|0
Colombia|Cundinamarca|2020|0|1|1|0|0
Colombia|Cundinamarca|2012|0|1|1|0|0
Colombia|Cundinamarca|2011|0|3|1|0|0
Colombia|Cundinamarca|1992|0|3|1|1|0
Colombia|Cundinamarca|1961|0|1|1|0|0
Colombia|Cundinamarca|2020|0|1|1|0|0
Colombia|Cundinamarca|2011|0|1|1|0|0
Colombia|Cundinamarca|2019|0|1|2|0|0
Colombia|Cundinamarca|1966|0|1|1|1|0
Colombia|Cundinamarca|1993|0|1|1|0|0
Colombia|Cundinamarca|2020|0|1|1|0|0
Colombia|Cundinamarca|1974|0|3|1|0|0
Colombia|Cundinamarca|1984|0|3|1|1|0
Colombia|Cundinamarca|2002|0|1|1|0|0
Colombia|Cundinamarca|2013|0|1|1|0|0
Colombia|Cundinamarca|2012|0|1|1|0|0
Colombia|Cundinamarca|1973|0|1|2|0|0
Colombia|Cundinamarca|2011|0|1|1|1|0
Colombia|Cundinamarca|1993|0|1|1|0|0
Colombia|Cundinamarca|2003|0|1|1|0|0
Colombia|Cundinamarca|1991|0|3|1|0|0
Colombia|Cundinamarca|2018|0|3|1|1|0
Colombia|Cundinamarca|2019|0|1|1|0|0
Colombia|Cundinamarca|1999|0|1|1|0|0
Colombia|Cundinamarca|2007|0|1|1|0|0
Colombia|Cundinamarca|2020|0|1|2|0|0
Colombia|Cundinamarca|1989|0|1|1|1|0
Colombia|Cundinamarca|2014|0|1|1|0|0
Colombia|Cundinamarca|2004|0|1|1|0|0
Colombia|Cundinamarca|2018|0|3|1|0|0
Colombia|Cundinamarca|2013|0|3|1|1|0
Colombia|Cundinamarca|2020|0|1|1|0|0
Colombia|Cundinamarca|1992|0|1|1|0|0
Colombia|Cundinamarca|2016|0|1|1|0|0
Colombia|Cundinamarca|2020|0|1|2|0|0
Colombia|Cundinamarca|2016|0|1|1|1|0
Colombia|Cundinamarca|2019|0|1|1|0|0
Colombia|Cundinamarca|1958|0|1|1|0|0
Colombia|Cundinamarca|1996|0|3|1|0|0
Colombia|Cundinamarca|1992|0|3|1|1|0
Colombia|Cundinamarca|2015|0|1|1|0|0
Colombia|CÃ³rdoba|2011|0|1|1|0|0
Colombia|CÃ³rdoba|1976|0|1|1|0|0
Colombia|CÃ³rdoba|1982|0|1|2|0|0
Colombia|CÃ³rdoba|1991|0|1|1|1|0
Colombia|CÃ³rdoba|1956|0|1|1|0|0
Colombia|CÃ³rdoba|1970|0|1|1|0|0
Colombia|CÃ³rdoba|2003|0|3|1|0|0
Colombia|CÃ³rdoba|2020|0|3|1|1|0
Colombia|CÃ³rdoba|1982|0|1|1|0|0
Colombia|CÃ³rdoba|2016|0|1|1|0|0
Colombia|CÃ³rdoba|1986|0|1|1|0|0
Colombia|CÃ³rdoba|2016|0|1|2|0|0
Colombia|CÃ³rdoba|1956|0|1|1|1|0
Colombia|CÃ³rdoba|1998|0|1|1|0|0
Colombia|CÃ³rdoba|1969|0|1|1|0|0
Colombia|CÃ³rdoba|1962|0|3|1|0|0
Colombia|CÃ³rdoba|2019|0|3|1|1|0
Colombia|CÃ³rdoba|2000|0|1|1|0|0
Colombia|CÃ³rdoba|1968|0|1|1|0|0
Colombia|GuainÃ­a|2007|0|1|1|0|0
Colombia|GuainÃ­a|2003|0|1|2|0|0
Colombia|GuainÃ­a|2017|0|1|1|1|0
Colombia|GuainÃ­a|2012|0|1|1|0|0
Colombia|GuainÃ­a|1990|0|1|1|0|0
Colombia|Guaviare|1970|0|3|1|0|0
Colombia|Guaviare|2015|0|3|1|1|0
Colombia|Guaviare|1998|0|1|1|0|0
Colombia|Guaviare|2020|0|1|1|0|0
Colombia|Guaviare|1999|0|1|1|0|0
Colombia|Huila|2013|0|1|2|0|0
Colombia|Huila|2020|0|1|1|1|0
Colombia|Huila|2020|0|1|1|0|0
Colombia|Huila|2019|0|1|1|0|0
Colombia|Huila|1961|0|3|1|0|0
Colombia|Huila|1992|0|3|1|1|0
Colombia|Huila|2009|0|1|1|0|0
Colombia|Huila|2020|0|1|1|0|0
Colombia|Huila|2006|0|1|1|0|0
Colombia|Huila|2011|0|1|2|0|0
Colombia|Huila|2001|0|1|1|1|0
Colombia|Huila|1975|0|1|1|0|0
Colombia|Huila|2018|0|1|1|0|0
Colombia|Huila|2017|0|3|1|0|0
Colombia|Huila|1998|0|3|1|1|0
Colombia|Huila|2019|0|1|1|0|0
Colombia|Huila|1997|0|1|1|0|0
Colombia|Huila|2018|0|1|1|0|0
Colombia|Huila|2017|0|1|2|0|0
Colombia|Huila|2006|0|1|1|1|0
Colombia|Huila|1971|0|1|1|0|0
Colombia|Huila|2006|0|1|1|0|0
Colombia|Huila|2019|0|3|1|0|0
Colombia|Huila|1998|0|3|1|1|0
Colombia|Huila|1995|0|1|1|0|0
Colombia|Huila|2009|0|1|1|0|0
Colombia|Huila|1957|0|1|1|0|0
Colombia|Huila|2011|0|1|2|0|0
Colombia|Huila|2016|0|1|1|1|0
Colombia|Huila|2017|0|1|1|0|0
Colombia|Huila|2006|0|1|1|0|0
Colombia|Huila|2012|0|3|1|0|0
Colombia|Huila|2005|0|3|1|1|0
Colombia|Huila|2012|0|1|1|0|0
Colombia|Huila|2014|0|1|1|0|0
Colombia|La Guajira|1952|0|1|1|0|0
Colombia|La Guajira|1963|0|1|2|0|0
Colombia|La Guajira|1998|0|1|1|1|0
Colombia|La Guajira|2011|0|1|1|0|0
Colombia|La Guajira|2006|0|1|1|0|0
Colombia|La Guajira|2015|0|3|1|0|0
Colombia|La Guajira|1994|0|3|1|1|0
Colombia|La Guajira|1989|0|1|1|0|0
Colombia|La Guajira|2020|0|1|1|0|0
Colombia|La Guajira|2018|0|1|1|0|0
Colombia|La Guajira|2003|0|1|2|0|0
Colombia|La Guajira|2012|0|1|1|1|0
Colombia|La Guajira|1971|0|1|1|0|0
Colombia|La Guajira|2014|0|1|1|0|0
Colombia|La Guajira|2008|0|3|1|0|0
Colombia|Magdalena|2013|0|3|1|1|0
Colombia|Magdalena|1999|0|1|1|0|0
Colombia|Magdalena|2000|0|1|1|0|0
Colombia|Magdalena|1960|0|1|1|0|0
Colombia|Magdalena|1980|0|1|2|0|0
Colombia|Magdalena|2015|0|1|1|1|0
Colombia|Magdalena|2002|0|1|1|0|0
Colombia|Magdalena|2000|0|1|1|0|0
Colombia|Magdalena|2010|0|3|1|0|0
Colombia|Magdalena|1988|0|3|1|1|0
Colombia|Magdalena|1979|0|1|1|0|0
Colombia|Magdalena|2014|0|1|1|0|0
Colombia|Magdalena|1967|0|1|1|0|0
Colombia|Magdalena|1983|0|1|2|0|0
Colombia|Magdalena|2011|0|1|1|1|0
Colombia|Magdalena|2006|0|1|1|0|0
Colombia|Magdalena|2020|0|1|1|0|0
Colombia|Magdalena|2016|0|3|1|0|0
Colombia|Magdalena|2018|0|3|1|1|0
Colombia|Magdalena|2018|0|1|1|0|0
Colombia|Magdalena|2005|0|1|1|0|0
Colombia|Magdalena|2019|0|1|1|0|0
Colombia|Meta|2020|0|1|2|0|0
Colombia|Meta|2010|0|1|1|1|0
Colombia|Meta|1986|0|1|1|0|0
Colombia|Meta|2010|0|1|1|0|0
Colombia|Meta|1984|0|3|1|0|0
Colombia|Meta|2005|0|3|1|1|0
Colombia|Meta|2016|0|1|1|0|0
Colombia|Meta|1989|0|1|1|0|0
Colombia|Meta|1993|0|1|1|0|0
Colombia|Meta|2014|0|1|2|0|0
Colombia|Meta|2007|0|1|1|1|0
Colombia|Meta|1985|0|1|1|0|0
Colombia|Meta|2001|0|1|1|0|0
Colombia|Meta|1974|0|3|1|0|0
Colombia|Meta|2019|0|3|1|1|0
Colombia|Meta|1992|0|1|1|0|0
Colombia|Meta|2011|0|1|1|0|0
Colombia|Meta|1992|0|1|1|0|0
Colombia|Meta|2006|0|1|2|0|0
Colombia|Meta|1997|0|1|1|1|0
Colombia|Meta|1993|0|1|1|0|0
Colombia|Meta|1999|0|1|1|0|0
Colombia|Meta|2014|0|3|1|0|0
Colombia|Meta|2010|0|3|1|1|0
Colombia|Meta|2019|0|1|1|0|0
Colombia|Meta|2017|0|1|1|0|0
Colombia|Meta|2019|0|1|1|0|0
Colombia|Meta|1963|0|1|2|0|0
Colombia|NariÃ±o|2016|0|1|1|1|0
Colombia|NariÃ±o|2020|0|1|1|0|0
Colombia|NariÃ±o|2020|0|1|1|0|0
Colombia|NariÃ±o|2005|0|3|1|0|0
Colombia|NariÃ±o|2018|0|3|1|1|0
Colombia|NariÃ±o|1976|0|1|1|0|0
Colombia|NariÃ±o|2008|0|1|1|0|0
Colombia|NariÃ±o|2001|0|1|1|0|0
Colombia|NariÃ±o|2008|0|1|2|0|0
Colombia|NariÃ±o|2020|0|1|1|1|0
Colombia|NariÃ±o|2013|0|1|1|0|0
Colombia|NariÃ±o|2020|0|1|1|0|0
Colombia|NariÃ±o|1998|0|3|1|0|0
Colombia|NariÃ±o|1964|0|3|1|1|0
Colombia|NariÃ±o|2003|0|1|1|0|0
Colombia|NariÃ±o|1957|0|1|1|0|0
Colombia|NariÃ±o|1981|0|1|1|0|0
Colombia|NariÃ±o|2002|0|1|2|0|0
Colombia|NariÃ±o|2019|0|1|1|1|0
Colombia|NariÃ±o|1980|0|1|1|0|0
Colombia|NariÃ±o|1975|0|1|1|0|0
Colombia|NariÃ±o|1964|0|3|1|0|0
Colombia|NariÃ±o|1968|0|3|1|1|0
Colombia|NariÃ±o|1955|0|1|1|0|0
Colombia|NariÃ±o|2006|0|1|1|0|0
